id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,update_dttm,name,artist,album_img,preview_url
72OVnXDzugvrCU25lMi9au,0.54,0.54,3,-6.368,1,0.029,0.241,0.0,0.351,0.372,74.969,274400,4,2021-11-20 10:26:23.402031,"如果可以 - 電影""月老""主題曲",WeiBird,https://i.scdn.co/image/ab67616d0000b273d8bd453784ae431700a851b0,https://p.scdn.co/mp3-preview/eee2dfe79d8cbe868b30563820d00b7e5edb8278?cid=92635a7f55d045ebb6fb8dee4927d449
37erXXnh4mlWE7mdO6EYOp,0.824,0.486,5,-5.579,0,0.0458,0.65,0.0,0.135,0.82,97.94,149995,4,2021-11-20 10:26:23.402031,Ausência - Ao Vivo | Acústico,Marília Mendonça,https://i.scdn.co/image/ab67616d0000b27386c69961463d81e45c73fd2d,https://p.scdn.co/mp3-preview/d0ac7e117c452d87edb44b80d2cace0b07cfbc04?cid=92635a7f55d045ebb6fb8dee4927d449
131yYsReuwHR2P9QmX9Pro,0.621,0.646,5,-6.117,1,0.157,0.207,3.47e-06,0.133,0.412,84.924,173662,4,2021-11-20 10:26:23.402031,Не влюбляйся,Mary Gu,https://i.scdn.co/image/ab67616d0000b27319ce0addef62ded91e8b7c0b,https://p.scdn.co/mp3-preview/aca12d92b2e328aef82744ee4abd154d3f646708?cid=92635a7f55d045ebb6fb8dee4927d449
3aCZ0tvIQIdR8sGuxW0gKp,0.674,0.55,11,-11.474,0,0.137,0.0375,1.22e-06,0.182,0.558,139.737,148286,4,2021-11-20 10:26:23.402031,Lev Mette,ADHD,https://i.scdn.co/image/ab67616d0000b273d747170ddc759743cce4b514,
1Pl0khFV0USrnZevOC0dDE,0.76,0.802,6,-6.431,0,0.0374,0.267,0.0,0.211,0.862,128.024,187971,4,2021-11-20 10:26:23.402031,Ta Kalytera Paidia,Josephine,https://i.scdn.co/image/ab67616d0000b2731b99eedf24b52cc492352ca3,https://p.scdn.co/mp3-preview/3b7e7efe3ddffc3a34f6c7b85d181932aab78a96?cid=92635a7f55d045ebb6fb8dee4927d449
524AUGUhR1F8SRiumM4T5e,0.436,0.729,1,-5.602,1,0.031,0.00588,0.0,0.0823,0.323,157.992,226139,4,2021-11-20 10:26:23.402031,三個字,Anson Kong 江𤒹生,https://i.scdn.co/image/ab67616d0000b2734281d333f43e4464d16e5749,https://p.scdn.co/mp3-preview/574dbabc51fa119061adb9d6df1e41430ed62408?cid=92635a7f55d045ebb6fb8dee4927d449
5FTvlhyTm3PZb0x33oCxDS,0.89,0.727,4,-4.049,0,0.0568,0.117,2.87e-05,0.136,0.723,106.995,149720,4,2021-11-20 10:26:23.402031,Nincsen gond,ALEE,https://i.scdn.co/image/ab67616d0000b273cf21f9f1b525c1bd2fda30fe,https://p.scdn.co/mp3-preview/8bc5fada17323cb43d3dd946544d189c74675727?cid=92635a7f55d045ebb6fb8dee4927d449
2TdN8vYZq8GlEFzY5l2xsc,0.816,0.844,9,-6.188,1,0.285,0.0749,0.00206,0.213,0.516,98.929,148182,4,2021-11-20 10:26:23.402031,EyEy,ALEE,https://i.scdn.co/image/ab67616d0000b273d19a5600b7ad0d773baa506b,https://p.scdn.co/mp3-preview/15b66b12c1fc22907c6fad6790edd9a75006d4b1?cid=92635a7f55d045ebb6fb8dee4927d449
3FuvMgmA7axMw9sps0JM4x,0.719,0.725,10,-5.812,1,0.0723,0.0911,1.73e-06,0.144,0.418,102.023,133235,4,2021-11-20 10:26:23.402031,Késő már,Mehringer Marci,https://i.scdn.co/image/ab67616d0000b2734b25b37ae2a4bbce6d0449b4,https://p.scdn.co/mp3-preview/c7c946ae3f1ba957b2e462e7e861e5a666773d2a?cid=92635a7f55d045ebb6fb8dee4927d449
1iZLpuGMr4tn1F5bZu32Kb,0.795,0.67,1,-5.313,0,0.143,0.269,0.0,0.0733,0.643,100.004,168450,4,2021-11-20 10:26:23.402031,Bijlee Bijlee,Harrdy Sandhu,https://i.scdn.co/image/ab67616d0000b273ab02d10470adaf555c7d3f9d,
6SuC1LItQ9V9SjET2EvvtD,0.785,0.501,7,-8.358,0,0.0616,0.33,0.0,0.12,0.126,101.93,187353,4,2021-11-20 10:26:23.402031,באתי להציל אותך,Agam Buhbut,https://i.scdn.co/image/ab67616d0000b2739ff0e625bc7d2cb67c33fdbc,https://p.scdn.co/mp3-preview/ed367e7eb620e2e6dcca0ee20d3234330a09588c?cid=92635a7f55d045ebb6fb8dee4927d449
6wp8MFCXy2U6hAoLGnlxJn,0.682,0.454,1,-9.297,0,0.0584,0.0163,0.0,0.0683,0.0734,115.971,202171,4,2021-11-20 10:26:23.402031,מסיבה,Jasmin Moallem,https://i.scdn.co/image/ab67616d0000b2733964ca926752be6d4589b9b2,https://p.scdn.co/mp3-preview/a82b571ba72716860e8e2d35a9f04d4982dc8a6a?cid=92635a7f55d045ebb6fb8dee4927d449
4RGV9d9Wec8Qh3i4HnyuQE,0.643,0.78,6,-3.695,0,0.0993,0.0511,0.0,0.137,0.685,164.916,154182,4,2021-11-20 10:26:23.402031,Muro,Luigi Strangis,https://i.scdn.co/image/ab67616d0000b2737ce86baf3a0aaac60045f7f6,https://p.scdn.co/mp3-preview/4295ce4b9f88ec395fbf2712a64020a027227afd?cid=92635a7f55d045ebb6fb8dee4927d449
0J7oHYxjF6Oln61wy0kP2i,0.463,0.653,4,-8.994,0,0.0998,0.218,0.867,0.111,0.0648,123.876,174240,4,2021-11-20 10:26:23.402031,u.,niteboi,https://i.scdn.co/image/ab67616d0000b273b2a3223a3f3457c3d42b5538,https://p.scdn.co/mp3-preview/31773f51a2788abf1dcdab018d993e903aef62c5?cid=92635a7f55d045ebb6fb8dee4927d449
4rn3BSiy61O4oGkusBaMQH,0.731,0.532,1,-9.45,1,0.291,0.145,1.79e-05,0.181,0.55,142.091,182000,4,2021-11-20 10:26:23.402031,Nada Frontera,Ali Ssamid,https://i.scdn.co/image/ab67616d0000b2735ec2778264e04df02299fd65,https://p.scdn.co/mp3-preview/2429f2f832c81f3d5311a64758bd0f9297fabf38?cid=92635a7f55d045ebb6fb8dee4927d449
3YqEI4fpQFI8cYZiZzOyFj,0.457,0.683,7,-10.546,1,0.58,0.182,2.36e-05,0.296,0.354,184.005,247690,4,2021-11-20 10:26:23.402031,KNZ,Inkonnu,https://i.scdn.co/image/ab67616d0000b273ea4ad2c8c5b4c196c8c30991,https://p.scdn.co/mp3-preview/6c88ff24f5ee19316ea2e64f493c015cb46cf62f?cid=92635a7f55d045ebb6fb8dee4927d449
5ouIsRKWiMyqMz4utw7wlb,0.349,0.124,7,-26.149,1,0.0381,0.0765,0.333,0.17,0.226,147.081,62400,5,2021-11-20 10:26:23.402031,cocoa,Kakauko King,https://i.scdn.co/image/ab67616d0000b2734932e2ba0e80838999e0a5d8,https://p.scdn.co/mp3-preview/5dbd61ecdce0d112f58ed057542302a24f71ce06?cid=92635a7f55d045ebb6fb8dee4927d449
1XG2LIRYabD4pz6zO4seSs,0.749,0.0508,7,-29.844,1,0.04,0.197,0.975,0.0683,0.502,100.053,62400,4,2021-11-20 10:26:23.402031,vanilla,Kakauko King,https://i.scdn.co/image/ab67616d0000b2734932e2ba0e80838999e0a5d8,https://p.scdn.co/mp3-preview/5dda11d08b4aae0dd77bd56c1a24ed373209bcb8?cid=92635a7f55d045ebb6fb8dee4927d449
0ISey3wx58nHi7BIMKZpva,0.738,0.473,8,-22.327,1,0.0409,0.419,0.87,0.106,0.597,100.011,62400,4,2021-11-20 10:26:23.402031,strawberry,Kakauko King,https://i.scdn.co/image/ab67616d0000b2734932e2ba0e80838999e0a5d8,https://p.scdn.co/mp3-preview/d94ecb2ab9e77f6bfc626fdeb2d9e82a94a614a9?cid=92635a7f55d045ebb6fb8dee4927d449
1oyVMDi8RlgPsRyZXPNNKk,0.406,0.336,3,-12.313,0,0.0294,0.0187,0.839,0.0853,0.039,72.002,264853,4,2021-11-20 10:26:23.402031,Yours - Instrumental,JIN,https://i.scdn.co/image/ab67616d0000b27309240cc3828e81c618b546a0,https://p.scdn.co/mp3-preview/ef8bba94df0ee5e78cbee76302cd3c49ca895d9b?cid=92635a7f55d045ebb6fb8dee4927d449
3BBC1pjD4OjpUe5nfxn0ii,0.681,0.408,4,-10.498,0,0.0318,0.162,0.000351,0.104,0.213,111.979,162540,4,2021-11-20 10:26:23.402031,Üzerime Kalır,Kubilay Karça,https://i.scdn.co/image/ab67616d0000b273424974305e369b406fd94003,https://p.scdn.co/mp3-preview/a6fab42de082743025ec8674b02fd4a759ef1d31?cid=92635a7f55d045ebb6fb8dee4927d449
04S1pkp1VaIqjg8zZqknR5,0.535,0.618,8,-3.913,1,0.0273,0.0716,0.000388,0.169,0.228,81.975,352200,4,2021-11-20 10:26:23.402031,Enchanted,Taylor Swift,https://i.scdn.co/image/ab67616d0000b273d0eae3c1661a96570f0ca7bd,
1bK3VvFF9QzfJZDmXSsAqF,0.774,0.732,9,-4.227,1,0.0308,0.108,0.0,0.243,0.734,135.005,192725,4,2021-11-20 10:26:23.402031,Ficha Limpa,Gusttavo Lima,https://i.scdn.co/image/ab67616d0000b273b94c000b887c6902dcd8bec7,https://p.scdn.co/mp3-preview/172e88fd07cb58414fba4174f34adf63375fa2f2?cid=92635a7f55d045ebb6fb8dee4927d449
3OiFlrXqZtDybOmfAvixcu,0.422,0.436,0,-9.201,1,0.0285,0.713,0.0,0.13,0.315,90.96,251087,4,2021-11-20 10:26:23.402031,שלמים - מתוך חזרות למופע NEXT,Omer Adam,https://i.scdn.co/image/ab67616d0000b2736dbb7f31353fb9d1206bc00c,https://p.scdn.co/mp3-preview/ee468dd2a5eecd71b168c070c2a88922f93f84b4?cid=92635a7f55d045ebb6fb8dee4927d449
5robIL8y5QSrQr6imc1DMF,0.706,0.81,9,-4.464,0,0.0912,0.0713,1.63e-05,0.0709,0.415,131.022,194380,4,2021-11-20 10:26:23.402031,MAREA,Madame,https://i.scdn.co/image/ab67616d0000b2733ccb55cd765166e424ca0540,
5YDBHDEIgWkfairCJgGApW,0.798,0.759,11,-4.796,0,0.0729,0.0712,0.0,0.326,0.697,134.99,160000,4,2021-11-20 10:26:23.402031,СОЛНЦЕ МОНАКО,Lusia Chebotina,https://i.scdn.co/image/ab67616d0000b2738e29577202391d78533d7489,https://p.scdn.co/mp3-preview/b4f4aae3d9a14c431db4ecfc516e874c71597e5b?cid=92635a7f55d045ebb6fb8dee4927d449
5qMtuivmlLWhyMc9Ez1MEu,0.827,0.477,7,-14.751,1,0.131,0.278,0.0,0.0694,0.189,130.089,177319,4,2021-11-20 10:26:23.402031,Diamond,L'morphine,https://i.scdn.co/image/ab67616d0000b2731664530b72807b44a9b11aea,https://p.scdn.co/mp3-preview/7c0c95a4bf5c7201314176a01e2a8619f3463521?cid=92635a7f55d045ebb6fb8dee4927d449
4XZxxP6ilbl56BooNjq7Ki,0.796,0.667,4,-5.512,0,0.279,0.356,0.0,0.146,0.139,119.958,256000,4,2021-11-20 10:26:23.402031,FALA,Guzior,https://i.scdn.co/image/ab67616d0000b273e88e5f4a2d8790c680109b70,https://p.scdn.co/mp3-preview/283e4029ed4400cc19314f114cbab5294371db4b?cid=92635a7f55d045ebb6fb8dee4927d449
17WFj5Mbg9gP2NdmYgkCpd,0.943,0.69,1,-7.408,1,0.31,0.186,0.000831,0.123,0.348,103.999,147730,4,2021-11-20 10:26:23.402031,Stonerki,Young Leosia,https://i.scdn.co/image/ab67616d0000b2732c904427a5744960ec002f92,
4DJNY0uEuywTgtw3E2jMdp,0.862,0.682,5,-7.286,0,0.287,0.209,0.0,0.147,0.669,109.986,201384,4,2021-11-20 10:26:23.402031,ОРГАНИЗАЦИЯ,Oxxxymiron,https://i.scdn.co/image/ab67616d0000b273c28951b13a682838fa76d3a8,https://p.scdn.co/mp3-preview/5fae1a1dd9268462bb9b1103d428996e4dadc749?cid=92635a7f55d045ebb6fb8dee4927d449
13HuRDePz1lbpiSG2QqkRN,0.83,0.492,6,-8.079,1,0.185,0.335,6.82e-06,0.154,0.66,96.012,182741,4,2021-11-20 10:26:23.402031,Петербург,M'Dee,https://i.scdn.co/image/ab67616d0000b273dd13576ed54ae86e187363d9,https://p.scdn.co/mp3-preview/30dda1a4ef42ae42fc160634c25ed42949ed81f5?cid=92635a7f55d045ebb6fb8dee4927d449
5u6I8MExcbewu6VcSnI1Sc,0.737,0.82,3,-7.582,0,0.0521,0.273,7.86e-05,0.152,0.927,128.97,249302,4,2021-11-20 10:26:23.402031,باشا باشا,ِEmad Basha,https://i.scdn.co/image/ab67616d0000b273cfec71ffaa06995fd8ba7fdf,https://p.scdn.co/mp3-preview/64653ea718543fc181dbcd104f16929dfe72153a?cid=92635a7f55d045ebb6fb8dee4927d449
5hLn749cgx60y104vpn1eP,0.84,0.556,10,-15.105,0,0.0773,0.325,0.748,0.152,0.4,112.994,416366,4,2021-11-20 10:26:23.402031,Dlala (feat. DJ Maphorisa),MDU aka TRP,https://i.scdn.co/image/ab67616d0000b27307e0b8c4664ed42d11dd1828,https://p.scdn.co/mp3-preview/8476ee594d6d3f631deb468ea55f629972680517?cid=92635a7f55d045ebb6fb8dee4927d449
082hvK2ljfwJAaUz4PtaTc,0.59,0.677,0,-5.492,1,0.0277,0.132,1.89e-06,0.176,0.234,154.952,187355,4,2021-11-20 10:26:23.402031,NEED YOU,NICKTHEREAL,https://i.scdn.co/image/ab67616d0000b27364559042df54f92556bf5269,
3UiyduXdRqIpjIG1k7BIvB,0.792,0.752,6,-5.643,0,0.392,0.223,0.0,0.142,0.641,139.843,167267,4,2021-11-20 10:26:23.402031,Rhum & machette,Ziak,https://i.scdn.co/image/ab67616d0000b2734d64a44191c562aabc7d0dc0,
7Ci6gpsLDytW9G3Vg5nvDE,0.774,0.732,9,-4.227,1,0.0308,0.108,0.0,0.243,0.734,135.005,192725,4,2021-11-20 10:26:23.402031,Ficha Limpa,Gusttavo Lima,https://i.scdn.co/image/ab67616d0000b27389ae4bed7fe96a3dadd73279,https://p.scdn.co/mp3-preview/172e88fd07cb58414fba4174f34adf63375fa2f2?cid=92635a7f55d045ebb6fb8dee4927d449
1c4htMHiolERc0YJvZNdlc,0.456,0.83,8,-3.646,0,0.281,0.53,0.0,0.968,0.619,157.628,191524,4,2021-11-20 10:26:23.402031,Vai Lá Em Casa Hoje,George Henrique & Rodrigo,https://i.scdn.co/image/ab67616d0000b27316b5be5a6f8466176af2eae6,https://p.scdn.co/mp3-preview/f983576a20404280a58a6457df9c81f6572e90f4?cid=92635a7f55d045ebb6fb8dee4927d449
3EBBU5TnlF69ZDc21f0592,0.322,0.321,0,-8.945,1,0.0325,0.859,0.000136,0.0978,0.122,96.518,246853,4,2021-11-20 10:26:23.402031,Atlantida,Miro Žbirka,https://i.scdn.co/image/ab67616d0000b2733547310127a6d079896e0cec,
4pBzyu3kFS1CK6wWQCbpVZ,0.717,0.614,2,-8.801,0,0.0257,0.349,0.00208,0.164,0.415,108.982,203680,4,2021-11-20 10:26:23.402031,Co boli to preboli,Miro Žbirka,https://i.scdn.co/image/ab67616d0000b273caeffc0672e59aa401d783c8,
7galDJdoUTEqzY9LzgVqmS,0.519,0.509,0,-6.69,1,0.0288,0.664,6.26e-06,0.127,0.189,132.155,246160,4,2021-11-20 10:26:23.402031,V slepých uličkách,Miro Žbirka,https://i.scdn.co/image/ab67616d0000b27343128c4ec5409e7086dfc2d4,https://p.scdn.co/mp3-preview/ddd9c9c52eae30f83df4bdac09f5feaeb6ad4fa9?cid=92635a7f55d045ebb6fb8dee4927d449
5u5iANSXzVAsztBRXWkxvC,0.558,0.86,7,-8.105,1,0.0426,0.00172,0.00031,0.0499,0.776,137.259,222640,4,2021-11-20 10:26:23.402031,22 dní,Miro Žbirka,https://i.scdn.co/image/ab67616d0000b273ee8a69fc45f11f2c3ca4bb1c,https://p.scdn.co/mp3-preview/c6a50884be10979d796da686bcd562abf4a8f998?cid=92635a7f55d045ebb6fb8dee4927d449
0xINMMVRQ1b29Iieeu6xY5,0.56,0.19,4,-13.22,0,0.037,0.925,9.31e-06,0.107,0.369,110.263,189080,4,2021-11-20 10:26:23.402031,Čistý svet,Miro Žbirka,https://i.scdn.co/image/ab67616d0000b273e7411b0ffb14519ac26d2a84,
7fTuPhyzHOLsPX2S91xtpe,0.532,0.653,2,-7.046,1,0.0301,0.207,1.19e-06,0.123,0.431,125.87,208947,4,2021-11-20 10:26:23.402031,Biely kvet,Miro Žbirka,https://i.scdn.co/image/ab67616d0000b273b2812f37664ebafdc81586e8,https://p.scdn.co/mp3-preview/d1f61e9ec0e108ddcd2a5c31d12f6663c80d8db3?cid=92635a7f55d045ebb6fb8dee4927d449
0647xnQGtzAulUlJC8s4r4,0.807,0.889,5,-3.437,0,0.0491,0.255,0.0,0.0487,0.84,101.179,170815,4,2021-11-20 10:26:23.402031,Inta El Haz,Amr Diab,https://i.scdn.co/image/ab67616d0000b273733c6f8e0a66abc80191132c,https://p.scdn.co/mp3-preview/815bef3e541c3c40512fb26f345d13885e65135a?cid=92635a7f55d045ebb6fb8dee4927d449
2DnfYBSG1cEcEYieldgp2X,0.673,0.587,5,-6.422,0,0.0264,0.187,0.0,0.092,0.743,118.083,191675,4,2021-11-20 10:26:23.402031,Frida,BEHM,https://i.scdn.co/image/ab67616d0000b2730baccdb04adb47d94bf96c7e,https://p.scdn.co/mp3-preview/00d31b0ddd54e5036cc99d58ac701e38e00c227a?cid=92635a7f55d045ebb6fb8dee4927d449
2hsEYpnAtMH7CbZJajUU5C,0.838,0.607,7,-7.008,1,0.356,0.211,1.07e-05,0.376,0.603,141.054,165707,4,2021-11-20 10:26:23.402031,Galerie,Ziak,https://i.scdn.co/image/ab67616d0000b273c74c5ba134f34b764a16e778,
4DKoLFTt98tbwRqPJE6D3a,0.872,0.572,6,-5.657,0,0.17,0.00176,1.66e-06,0.178,0.365,82.525,143612,4,2021-11-20 10:26:23.402031,NINTENTO,Moose,https://i.scdn.co/image/ab67616d0000b273da860c9b0b9c89dea4fd1b09,https://p.scdn.co/mp3-preview/2a472179465d114f9a2cf315356fc4eeebf6db93?cid=92635a7f55d045ebb6fb8dee4927d449
2KogAeAixsmxIzDmMHKhjY,0.591,0.392,8,-9.737,1,0.0283,0.637,0.0,0.143,0.354,117.85,275321,4,2021-11-20 10:26:23.402031,下一位前度 in Ab major,Terence Lam,https://i.scdn.co/image/ab67616d0000b2730dbecb9de4e8b7e2a1b83eb6,https://p.scdn.co/mp3-preview/343ea1ff5077b7bfa9ffeaffa577b4f8ef30fd75?cid=92635a7f55d045ebb6fb8dee4927d449
304uzYXYjPulJpLRJzuesX,0.704,0.638,10,-2.834,1,0.0742,0.385,0.0,0.0683,0.386,107.974,184478,4,2021-11-20 10:26:23.402031,24/7,Celina Sharma,https://i.scdn.co/image/ab67616d0000b27317a02963b4b1840baa4df272,https://p.scdn.co/mp3-preview/4fccd5d3559a87e42842baddcdc2443c2d4d0754?cid=92635a7f55d045ebb6fb8dee4927d449
3mSqtn05vfpqAMpFTLsxpi,0.456,0.873,7,-2.086,1,0.0496,0.0849,2.26e-06,0.051,0.604,205.959,239613,4,2021-11-20 10:26:23.402031,ミライチズ,Yoru no Hitowarai,https://i.scdn.co/image/ab67616d0000b2732b550c59dfb8ca4fbea126e4,https://p.scdn.co/mp3-preview/72d475de231613100dea7a649eedfa62d579f22c?cid=92635a7f55d045ebb6fb8dee4927d449
3lFrFQcZWPLa8WEG7xoc4b,0.811,0.712,11,-6.567,1,0.304,0.142,9.34e-05,0.148,0.497,203.918,141218,4,2021-11-20 10:26:23.402031,Я буду ебать,Moreart,https://i.scdn.co/image/ab67616d0000b273f907c1caf5bc6a2eb5209ca1,https://p.scdn.co/mp3-preview/ba634fa03aed076e18e42ed22f385a981e950a0d?cid=92635a7f55d045ebb6fb8dee4927d449
7es56D0QedGMsK39wl2yFX,0.667,0.457,6,-6.885,0,0.439,0.341,0.0,0.114,0.266,97.604,109326,4,2021-11-20 10:26:23.402031,Happier Than Ever,ASTN,https://i.scdn.co/image/ab67616d0000b273698c11528e14ba96af68f973,https://p.scdn.co/mp3-preview/5752744d9362225127e766ef8654ab918f921c61?cid=92635a7f55d045ebb6fb8dee4927d449
56Bs6dWaxizARR9y1Ghs5y,0.745,0.476,11,-8.913,0,0.0735,0.274,0.0,0.0818,0.203,97.995,203040,4,2021-11-20 10:26:23.402031,Marfoud,7liwa,https://i.scdn.co/image/ab67616d0000b2733016505a8d6712c8e6c82d0e,https://p.scdn.co/mp3-preview/a4f94e454099152155925b9f2ac72b8ef1db4d31?cid=92635a7f55d045ebb6fb8dee4927d449
4zrwbmT4mHQ5VvtIRkOioQ,0.841,0.911,0,-2.276,1,0.0482,0.00368,0.813,0.169,0.453,120.031,290022,4,2021-11-20 10:26:23.402031,Huh Huh,Early le Doc,https://i.scdn.co/image/ab67616d0000b273e0880188993bab5778d5b199,https://p.scdn.co/mp3-preview/092c4cc6bf8cd64f1d0e52cb26443fe9f01614ca?cid=92635a7f55d045ebb6fb8dee4927d449
11B49w1l7rpb0MAPZqDlme,0.743,0.296,4,-21.859,0,0.0901,0.358,0.968,0.0781,0.737,174.013,229486,4,2021-11-20 10:26:23.402031,Italia,Bet Beats,https://i.scdn.co/image/ab67616d0000b2734a965d0a4caa29fb45eb8709,https://p.scdn.co/mp3-preview/d8bffa5dc162d62b694aacc1677607b0a0a4df8f?cid=92635a7f55d045ebb6fb8dee4927d449
6Q3od5zWYo9Cq0iezH4jZl,0.858,0.614,1,-6.438,1,0.0568,0.0334,0.00918,0.108,0.448,122.015,224263,4,2021-11-20 10:26:23.402031,Tonight - Extended,Stefano Cilio,https://i.scdn.co/image/ab67616d0000b2737debb9147d881108c9db776f,https://p.scdn.co/mp3-preview/bb3f5d45dfee3fbd13cd53e8a94c2b67c09a0770?cid=92635a7f55d045ebb6fb8dee4927d449
04gmklgYhNhZxRnAvSofoE,0.564,0.878,9,-1.592,1,0.0556,0.179,0.0,0.263,0.313,179.815,197333,4,2021-11-20 10:26:23.402031,Днями-ночами,pyrokinesis,https://i.scdn.co/image/ab67616d0000b273e41b1431cf63aa22f8198bbf,https://p.scdn.co/mp3-preview/1b42a2817efbcc471e634062fe17042e516f90a6?cid=92635a7f55d045ebb6fb8dee4927d449
1JGCNpFnmsxzg90oR9KaGE,0.67,0.625,2,-8.223,1,0.0299,0.292,3.65e-06,0.163,0.328,135.943,201000,4,2021-11-20 10:26:23.402031,Nespalme to krasne v nas,Miro Žbirka,https://i.scdn.co/image/ab67616d0000b273caeffc0672e59aa401d783c8,
3dy5oEu2K9ujwyJBd12fTZ,0.746,0.533,2,-5.721,1,0.0301,0.609,1.05e-06,0.368,0.456,120.035,179307,4,2021-11-20 10:26:23.402031,Mam rad,Miro Žbirka,https://i.scdn.co/image/ab67616d0000b273caeffc0672e59aa401d783c8,
3cKWgFtucr9BG5fNg9pA1n,0.201,0.178,0,-17.017,1,0.033,0.953,0.000693,0.113,0.17,90.168,192413,3,2021-11-20 10:26:23.402031,Jesenna laska,Miro Žbirka,https://i.scdn.co/image/ab67616d0000b2733547310127a6d079896e0cec,
6QB1oWG24viKZEW3WgXWeZ,0.944,0.464,11,-8.29,0,0.175,0.171,0.0582,0.119,0.362,133.989,160147,4,2021-11-20 10:26:23.402031,Я КОГДА-НИБУДЬ УЙДУ,MORGENSHTERN,https://i.scdn.co/image/ab67616d0000b27355e74f47656c991c68045d85,https://p.scdn.co/mp3-preview/2687a4adffc22e739750e624345a3ebbe5619943?cid=92635a7f55d045ebb6fb8dee4927d449
1q3RiD1tIWUpGsNFADMlvl,0.602,0.609,0,-7.803,1,0.0243,0.0382,0.0002,0.127,0.337,93.06,327893,4,2021-11-20 10:26:23.402031,All Too Well,Taylor Swift,https://i.scdn.co/image/ab67616d0000b273a7613d346501b828b56a0bc3,
0RYHqnmtNRfbYxP6Dn8Vse,0.608,0.792,9,-5.721,1,0.0355,0.000674,0.653,0.252,0.611,161.104,144536,4,2021-11-20 10:26:23.402031,masquerade,Siouxxie,https://i.scdn.co/image/ab67616d0000b273820e38c45e1f46a50c4585e0,https://p.scdn.co/mp3-preview/35092c19a48ebf4e4781c6e10c996c3d37153418?cid=92635a7f55d045ebb6fb8dee4927d449
4GyD3o5hWoyCuYpdlzZlRL,0.593,0.552,1,-5.838,1,0.028,0.18,1.71e-05,0.11,0.39,115.0,254181,4,2021-11-20 10:26:23.402031,Doin' This,Luke Combs,https://i.scdn.co/image/ab67616d0000b273a0bf492cbe3f59d0afcf4958,https://p.scdn.co/mp3-preview/79650e6dd1761ed918d7d170e958ba0d3f074eb3?cid=92635a7f55d045ebb6fb8dee4927d449
3cuxPiF5W1ID8R5Mmr36gS,0.568,0.656,9,-4.774,1,0.303,0.2,0.0,0.0833,0.627,99.018,232500,4,2021-11-20 10:26:23.402031,Si Te Interesa,Beéle,https://i.scdn.co/image/ab67616d0000b273314ab2e3b3abf85d8fab549e,https://p.scdn.co/mp3-preview/720fe6ad7c826596678d9e73d85ff64b1bb55e4a?cid=92635a7f55d045ebb6fb8dee4927d449
4WCbcrJgQk8zfKZhkGyzzX,0.438,0.241,5,-10.922,1,0.0469,0.956,2.42e-05,0.12,0.066,114.009,193853,4,2021-11-20 10:26:23.402031,Fair Play,Miro Žbirka,https://i.scdn.co/image/ab67616d0000b273d6935917d1da5218f9e56900,
1yOhU2bttYqfCaRkLXkfK2,0.235,0.294,2,-8.604,1,0.0308,0.889,0.0,0.0953,0.164,169.036,194893,4,2021-11-20 10:26:23.402031,Balada o polnych vtakoch - Verze 2003,Miro Žbirka,https://i.scdn.co/image/ab67616d0000b273b3130ba36cef94d870d0ca40,
31gE4oBfYZVL4wlINvrgvE,0.546,0.803,0,-5.885,1,0.038,0.06,1.48e-06,0.0855,0.396,77.312,202107,4,2021-11-20 10:26:23.402031,Katka,Miro Žbirka,https://i.scdn.co/image/ab67616d0000b27333280b3b47a707442fc41e03,https://p.scdn.co/mp3-preview/cf85c294ba015bb85b6becf5717ac3ea64fe4bf0?cid=92635a7f55d045ebb6fb8dee4927d449
6scpTlp8RMmYmH2ll06hTM,0.196,0.192,2,-13.818,1,0.0307,0.86,0.00151,0.0766,0.105,83.807,198373,5,2021-11-20 10:26:23.402031,Balada o polnych vtakov,Miro Žbirka,https://i.scdn.co/image/ab67616d0000b2733547310127a6d079896e0cec,
5vg7EMt5V4vTlEpLskPgLu,0.619,0.834,11,-2.448,1,0.0421,0.241,0.0,0.355,0.588,87.968,187160,4,2021-11-20 10:26:23.402031,Falder,Rasmus Seebach,https://i.scdn.co/image/ab67616d0000b273abd4cd47d1524d30e4767347,
6dmXZ9B5HdFAyzHeTneYBK,0.77,0.302,0,-7.911,0,0.0466,0.946,3.38e-05,0.125,0.821,136.01,188103,4,2021-11-20 10:26:23.402031,LA FAMA (with The Weeknd),ROSALÍA,https://i.scdn.co/image/ab67616d0000b273123631afea1a0c8ed83229c8,https://p.scdn.co/mp3-preview/bbaf918279caf2a8eefbffe763aa643aa2e87e4e?cid=92635a7f55d045ebb6fb8dee4927d449
1R0mCgczlcTI3K3FsKoXum,0.752,0.733,8,-6.178,0,0.198,0.164,0.0,0.367,0.539,83.501,143764,4,2021-11-20 10:26:23.402031,Journée,Niska,https://i.scdn.co/image/ab67616d0000b2738a48fa4d6fe8caa046433d9b,
79letQC8rVM851Cz2ORR0z,0.309,0.411,7,-7.642,1,0.045,0.657,0.0,0.11,0.235,86.766,315756,4,2021-11-20 10:26:23.402031,On my way,Hins Cheung,https://i.scdn.co/image/ab67616d0000b273bbc22f906a9530322bc0d5d0,https://p.scdn.co/mp3-preview/689b3e9ca42179e26cbc3e8ef992eae69f73fe46?cid=92635a7f55d045ebb6fb8dee4927d449
