track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo_x,duration_ms,time_signature,update_dttm,name,artist,album_img,preview_url,popularity,basic_kmeans_cluster,chroma,chroma_cens,mff,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_flatness,Spectral_Rolloff,poly_features,tonnetz,ZCR,onset_strength,pitch,magnitude,tempo
63VOJDNJ3a5dve74kzWVcF,0.638,0.193,9,-12.366,1,0.0357,0.779,0.0,0.316,0.55,140.118,212571,4,12/4/2021 10:20,คนไกล,Patrickananda,https://i.scdn.co/image/ab67616d0000b273cf577dc73b47b486dc8a668d,https://p.scdn.co/mp3-preview/c55c621aaedf8c83ffab109fb6640562dfb6ad76?cid=92635a7f55d045ebb6fb8dee4927d449,63,5,0.28492558,0.208958138,-9.352739,1740.968611,2097.210315,25.49696025,0.009331982,3441.837521,1.437662157,-0.006918764,0.070839708,1.5426694,12.982333,0.22626558,135.9991776
43rGeSTINiWovwNPiQGAXl,0.726,0.665,1,-7.362,0,0.484,0.281,0.0,0.254,0.864,75.387,149200,4,12/4/2021 10:20,Locker,LUSS,https://i.scdn.co/image/ab67616d0000b273f6d8f5006f4f78f3ebbf279f,https://p.scdn.co/mp3-preview/5caf93507fb0a44facd13ea9c2413f11d9a28021?cid=92635a7f55d045ebb6fb8dee4927d449,54,9,0.32759857,0.255642399,2.1585739,2482.127731,2440.792938,21.68795809,0.02554727,5129.585649,2.488061323,-0.026781073,0.109670161,1.8853174,24.498865,0.2706189,151.9990809
6gxLEbRJlorva6uVRW4gof,0.854,0.796,9,-5.871,0,0.216,0.464,1.21e-06,0.0684,0.382,109.995,164000,4,12/4/2021 10:20,PAPARAZZI,UZI,https://i.scdn.co/image/ab67616d0000b2737e114c9fa018c5e104aad4dc,https://p.scdn.co/mp3-preview/2eaa2fafcc544f8d68c4cdbe4f19557111faebe3?cid=92635a7f55d045ebb6fb8dee4927d449,78,4,0.36612806,0.26812943,8.014512,1658.22068,2196.740058,20.88747834,0.007158615,3677.961093,3.643680683,0.01402377,0.053817891,1.8447243,6.5134706,0.33417737,112.3471467
0iQGwVx3GbJaVuLNthKToL,0.745,0.668,4,-6.582,0,0.185,0.0588,0.0,0.133,0.568,81.993,178515,4,12/4/2021 10:20,Kediler Aslan Olmaz,Norm Ender,https://i.scdn.co/image/ab67616d0000b2732d6fa254ebd30d45900fc1c3,https://p.scdn.co/mp3-preview/b59cebe166e13e1572a6a22fbacc9a12441bd93a?cid=92635a7f55d045ebb6fb8dee4927d449,63,0,0.46664897,0.247982884,3.383797,2773.949112,2818.714849,20.1876283,0.02695126,6016.521952,2.998122011,-0.05710593,0.1170454,1.791779,15.6114855,0.24081439,161.4990234
0cURwvT5iHZH6uNbZj0v4x,0.731,0.525,7,-11.399,1,0.0345,0.0795,0.00526,0.093,0.596,117.987,268543,4,12/4/2021 10:20,Dal,Adamlar,https://i.scdn.co/image/ab67616d0000b273a52fd76434e1ca44c78b3bae,https://p.scdn.co/mp3-preview/0497600c65c52157176d73c106a7536b3d2a89d2?cid=92635a7f55d045ebb6fb8dee4927d449,65,8,0.422187,0.266694487,2.5396907,2196.50622,2467.282203,20.33507301,0.01882491,4864.22892,2.107289638,0.026316163,0.083405769,1.3653553,16.611723,0.21289498,117.4538352
1t0gvj21K9Fscs5fxm4UJ9,0.555,0.948,2,-4.712,1,0.0433,0.00161,0.000594,0.214,0.243,101.968,305439,4,12/4/2021 10:20,Імперії впадуть,Boombox,https://i.scdn.co/image/ab67616d0000b273315e820b486bc8e37cb4a4b4,https://p.scdn.co/mp3-preview/7039fc3294c173870acc1d401a92c5f97600227d?cid=92635a7f55d045ebb6fb8dee4927d449,48,3,0.35890827,0.260580691,5.250165,2480.739578,2467.391808,20.981513,0.020729963,5227.201725,2.585999143,0.010980083,0.116077529,1.1428334,22.21536,0.27685994,135.9991776
337kcYVjYXdLBItCw9ry3b,0.826,0.623,8,-7.456,0,0.347,0.579,0.0,0.194,0.732,135.981,221442,4,12/4/2021 10:20,Overseas,D-Block Europe,https://i.scdn.co/image/ab67616d0000b2738d60a293cc035314767f617e,,73,9,,,,,,,,,,,,,,,
3meWkWgDoEQ3gmwzryxlfs,0.91,0.551,11,-9.375,0,0.263,0.245,0.0,0.0924,0.391,130.071,125455,4,12/4/2021 10:20,No Competition,D-Block Europe,https://i.scdn.co/image/ab67616d0000b2738d60a293cc035314767f617e,,66,9,,,,,,,,,,,,,,,
0UQT8GoNK06QGk9PlWlSu3,0.81,0.508,7,-9.873,0,0.216,0.348,0.0,0.097,0.59,109.928,133091,4,12/4/2021 10:20,Intro,D-Block Europe,https://i.scdn.co/image/ab67616d0000b2738d60a293cc035314767f617e,,66,0,,,,,,,,,,,,,,,
7tPO5mQWaJlcDK1Xp5Tp6X,0.834,0.48,8,-8.859,0,0.321,0.415,3.32e-05,0.168,0.567,135.044,170667,4,12/4/2021 10:20,Funny Bunny Nails,D-Block Europe,https://i.scdn.co/image/ab67616d0000b2738d60a293cc035314767f617e,,67,9,,,,,,,,,,,,,,,
0qL2I0zJBhdVV5SrfVIrcx,0.804,0.607,11,-9.212,0,0.259,0.321,0.0,0.0937,0.472,136.989,168000,4,12/4/2021 10:20,Blood Diamonds,D-Block Europe,https://i.scdn.co/image/ab67616d0000b2738d60a293cc035314767f617e,,65,9,,,,,,,,,,,,,,,
1RkDvp3Cj5PsOcyR9uAqwK,0.799,0.376,2,-11.204,0,0.375,0.38,8.52e-06,0.122,0.0837,133.983,173727,4,12/4/2021 10:20,Crypto's & Crime,D-Block Europe,https://i.scdn.co/image/ab67616d0000b2738d60a293cc035314767f617e,,65,9,,,,,,,,,,,,,,,
6xfIfBfFQQSQjVNNgIjmmx,0.726,0.476,0,-9.801,1,0.406,0.432,0.0,0.21,0.157,123.908,140727,4,12/4/2021 10:20,Money Can't Buy Heart,D-Block Europe,https://i.scdn.co/image/ab67616d0000b2738d60a293cc035314767f617e,,65,9,,,,,,,,,,,,,,,
5ZeEivSbs2dhSxaUSdBeGo,0.78,0.438,4,-9.598,0,0.215,0.198,0.0,0.112,0.242,80.977,246818,4,12/4/2021 10:20,Chrome Hearts,D-Block Europe,https://i.scdn.co/image/ab67616d0000b2738d60a293cc035314767f617e,,64,0,,,,,,,,,,,,,,,
4kHsTSrTX9IqqsI436VgTa,0.712,0.437,0,-13.76,0,0.391,0.224,0.0,0.147,0.678,77.622,222545,4,12/4/2021 10:20,Don't Go,D-Block Europe,https://i.scdn.co/image/ab67616d0000b2738d60a293cc035314767f617e,,66,9,,,,,,,,,,,,,,,
27qAMKrDdKEs8HDXcvR24R,0.513,0.583,9,-10.863,1,0.038,0.355,1.96e-05,0.18,0.866,180.183,241627,4,12/4/2021 10:20,Driving Home for Christmas - 2019 Remaster,Chris Rea,https://i.scdn.co/image/ab67616d0000b273efd8734b76a66f4dd36b88f7,https://p.scdn.co/mp3-preview/114fcc0fb9b13aab4db14277a1d4f05e1a4fb21d?cid=92635a7f55d045ebb6fb8dee4927d449,75,2,0.383543,0.253300586,2.7907436,2236.514269,2522.695562,20.72252271,0.020485243,4883.353804,2.139059983,-0.020963841,0.09994195,1.4298167,22.983273,0.29097468,89.10290948
72g37RoelSnovZakG5MwnF,0.693,0.936,7,-1.322,1,0.0524,0.302,0.0,0.339,0.835,166.034,179032,4,12/4/2021 10:20,Parada Louca,Mari Fernandez,https://i.scdn.co/image/ab67616d0000b2737a2679c72a3e5626d1289f20,https://p.scdn.co/mp3-preview/02d301dbca8ff4403135bca70dcf8ace5ea7cfda?cid=92635a7f55d045ebb6fb8dee4927d449,79,2,0.36468285,0.272297623,2.809518,3156.518928,2801.623235,21.09245257,0.043764953,6470.169209,3.824939601,0.000613713,0.154095062,2.0760064,35.157463,0.48288548,112.3471467
1IcR6RlgvDczfvoWJSSY2A,0.234,0.526,2,-11.656,1,0.0411,0.871,2.34e-06,0.122,0.649,201.739,151000,3,12/4/2021 10:20,It's the Most Wonderful Time of the Year,Andy Williams,https://i.scdn.co/image/ab67616d0000b273585897779cf3591ba0f07650,https://p.scdn.co/mp3-preview/275c9394f2dce03245d4b6861eec4a40036ae82c?cid=92635a7f55d045ebb6fb8dee4927d449,70,5,0.34493592,0.249378487,-0.67205006,2485.181948,2209.745175,20.73100846,0.021472573,4707.6632,1.574692992,0.013847585,0.156085224,1.1341672,60.031418,0.24678184,129.1992188
4PS1e8f2LvuTFgUs1Cn3ON,0.319,0.21,1,-15.231,1,0.0341,0.92,8.06e-05,0.138,0.209,78.696,192160,4,12/4/2021 10:20,The Christmas Song (Merry Christmas To You),Nat King Cole,https://i.scdn.co/image/ab67616d0000b273cb474d056615c2c9b49bb4e6,,84,5,,,,,,,,,,,,,,,
36McweTkHeoHBgHNnrIbP4,0.655,0.642,2,-9.587,1,0.0567,0.348,0.0,0.0771,0.76,103.24,204631,4,12/4/2021 10:20,Tiká,Calin,https://i.scdn.co/image/ab67616d0000b27367310516781bb02cc36b0039,https://p.scdn.co/mp3-preview/5885ba6b9268f17bd8fe2c76ffaf5b19929f0112?cid=92635a7f55d045ebb6fb8dee4927d449,49,3,0.41985875,0.262134145,3.605665,1888.177967,2322.310774,20.7154283,0.011338015,4263.899217,2.640588724,-0.018702565,0.061511722,1.5051273,7.967797,0.25422832,103.359375
1cKacVOYBOQy6OcgOJNDjo,0.747,0.44,7,-9.452,1,0.035,0.0359,0.00217,0.0796,0.819,100.017,242960,4,12/4/2021 10:20,Jesus & Josefine,Julie,https://i.scdn.co/image/ab67616d0000b273c9bd7d7f9ef525edbc17f038,https://p.scdn.co/mp3-preview/6111797030fd1df70ed45272bafcf0a5caddb287?cid=92635a7f55d045ebb6fb8dee4927d449,51,8,0.33729324,0.240767739,-0.56914955,2513.980046,2659.257969,20.98486534,0.02739541,5506.616702,1.517037873,0.044268577,0.106158844,1.5707363,14.969268,0.17231603,99.38401442
0YWUHZPJVg4iujddsJDwhM,0.669,0.843,0,-3.766,1,0.0268,0.169,0.0,0.195,0.702,147.08,255400,4,12/4/2021 10:20,My Only Wish (This Year),Britney Spears,https://i.scdn.co/image/ab67616d0000b27316ed688a08ecd351560f4566,https://p.scdn.co/mp3-preview/702bcd4a5c27c5f92c8b019dd20fdcbab7adb0ba?cid=92635a7f55d045ebb6fb8dee4927d449,78,3,0.38189068,0.257161802,6.866551,2884.790744,2902.663284,20.31958634,0.041117236,6293.903608,3.973995473,0.068555556,0.128353721,1.3333375,26.650581,0.47794363,143.5546875
4cEhVWWBqVf1JJOUdNRB4v,0.671,0.562,6,-6.207,1,0.023,0.163,0.0,0.109,0.288,89.035,294627,4,12/4/2021 10:20,Let Love Be Love,Juice,https://i.scdn.co/image/ab67616d0000b2730d5d1e5392a99fd7bc387312,https://p.scdn.co/mp3-preview/fd62c5f4c9545f994b5cb8ca2d11a3c35511680a?cid=92635a7f55d045ebb6fb8dee4927d449,6,8,0.3751391,0.236393808,5.9025784,2633.981047,2658.157237,22.1015658,0.028181188,5614.049386,3.640870781,0.021148397,0.126098255,1.375324,29.565805,0.49613228,89.10290948
0247StOpd3AkeBQzANX4Zf,0.599,0.642,0,-6.936,1,0.0363,0.164,3.33e-05,0.0992,0.349,115.412,222533,4,12/4/2021 10:20,Do They Know It's Christmas? - 1984 Version,Band Aid,https://i.scdn.co/image/ab67616d0000b2732f77772e5c981e44fc347e22,,81,3,,,,,,,,,,,,,,,
74ANDpLUkahlCA7nK67NmN,0.341,0.608,0,-9.31,1,0.0585,0.112,1.8e-06,0.0913,0.147,177.489,222053,4,12/4/2021 10:20,Jättiläinen (Vain elämää kausi 12),Suvi Teräsniska,https://i.scdn.co/image/ab67616d0000b2738b3e9a3a5d6659e3bc986926,https://p.scdn.co/mp3-preview/c7f45c255af14acb435247f2d0f262bb08d12fd1?cid=92635a7f55d045ebb6fb8dee4927d449,55,2,0.39710683,0.258155618,8.072923,2307.666815,2632.650124,21.01690872,0.016822023,5263.826504,3.196552254,0.043310292,0.085500995,1.3073508,10.801727,0.27576765,117.4538352
4mYpuh6UplXtnFpzgN3Adu,0.645,0.655,11,-8.253,0,0.172,0.0971,0.0,0.12,0.443,165.918,191427,4,12/4/2021 10:20,Muistuta mua (Vain elämää kausi 12),ABREU,https://i.scdn.co/image/ab67616d0000b273829cca23b506553fc9e23cbc,https://p.scdn.co/mp3-preview/f45ce14469e9259b5b9f6efd3c6c0514fd90ba0b?cid=92635a7f55d045ebb6fb8dee4927d449,54,4,0.40688926,0.253100791,8.471595,2448.713372,2845.722981,21.03285976,0.016723739,5922.705853,2.998477308,0.013896434,0.077755766,1.6892762,6.3600235,0.20685853,112.3471467
4gYnAHzDApR1qXHXWokUfM,0.604,0.822,8,-7.768,0,0.068,0.154,0.0,0.0991,0.775,141.921,194507,4,12/4/2021 10:20,Rivariunelmii (feat. Erika Vikman) [Vain elämää kausi 12],Arttu Wiskari,https://i.scdn.co/image/ab67616d0000b2732947376aa9e314b099210715,https://p.scdn.co/mp3-preview/6b3d06dd2bdac9fab70a8709ff9d860dd4fccc4f?cid=92635a7f55d045ebb6fb8dee4927d449,54,4,0.3655345,0.27057303,7.081611,2448.2825,2695.456715,20.9860468,0.01840274,5657.182458,3.22781347,-0.020910713,0.094922329,1.2603456,16.973652,0.3295688,143.5546875
2ip9i8vyAIAC4wd3BiCQmx,0.658,0.82,11,-8.188,0,0.0564,0.0834,0.003,0.116,0.34,159.997,235267,4,12/4/2021 10:20,Typerykset (Vain elämää kausi 12),Chisu,https://i.scdn.co/image/ab67616d0000b273895d9e1e34e47a65b72e03ac,https://p.scdn.co/mp3-preview/82e868c9ea4ea07ecc744da3bf20d1354e05fdaf?cid=92635a7f55d045ebb6fb8dee4927d449,49,4,0.49072164,0.255466897,9.726695,2109.29519,2300.06913,19.69528794,0.014841693,4689.921641,3.552535055,0.051819555,0.076150333,1.6268008,9.798862,0.22741081,107.6660156
6sYRLDlTT6hKNr3HNoQsz5,0.719,0.82,9,-7.56,0,0.0367,0.283,5.14e-06,0.659,0.968,105.999,199617,4,12/4/2021 10:20,Pämppää - Vain elämää kausi 12,Tuure Kilpeläinen,https://i.scdn.co/image/ab67616d0000b273b46cacc68e78e99566f3353b,,47,1,,,,,,,,,,,,,,,
6sEb1gMvGUda9qTjiuHhfk,0.678,0.659,6,-8.276,0,0.202,0.466,0.0,0.178,0.856,75.974,163120,4,12/4/2021 10:20,Äiti anna anteeks (Vain elämää kausi 12),Jukka Poika,https://i.scdn.co/image/ab67616d0000b2737efadc8812854abd48fd3d89,https://p.scdn.co/mp3-preview/fe2383859e9acf9064e5de4fbac18a24761676e1?cid=92635a7f55d045ebb6fb8dee4927d449,48,4,0.37080312,0.254752104,0.25501496,2658.420698,2826.993706,20.09780939,0.03147416,6130.212931,2.585168323,-0.031527443,0.111223439,1.569056,18.127611,0.3068484,151.9990809
5tVzG4tw3M9VLkcQ0fOtgF,0.599,0.48,1,-8.168,1,0.0277,0.614,0.0,0.111,0.265,129.148,310737,4,12/4/2021 10:20,夕陽之歌,Anita Mui,https://i.scdn.co/image/ab67616d0000b273056decf901293808232a0158,https://p.scdn.co/mp3-preview/5e83dcea21f8070074b286211df12de4ed886b6c?cid=92635a7f55d045ebb6fb8dee4927d449,55,5,0.32566684,0.233193042,0.7766722,2079.764894,2274.499545,23.35830461,0.009560091,4499.072795,2.354216607,-0.071127292,0.09721521,1.1270342,20.678059,0.32725495,129.1992188
3WKzPqbHjr3l0hflRHTOvZ,0.612,0.443,2,-10.668,1,0.0263,0.212,0.000142,0.285,0.641,93.503,125341,4,12/4/2021 10:20,Snæfinnur snjókarl,Björgvin Halldórsson,https://i.scdn.co/image/ab67616d0000b2730f25101699479daf70db7b10,https://p.scdn.co/mp3-preview/ff745353d6538dcae6091437e07eda591115e259?cid=92635a7f55d045ebb6fb8dee4927d449,33,3,0.3358565,0.236676215,-2.5560415,2270.84901,2231.650274,23.12996315,0.014582777,4515.372696,1.456654762,0.003924848,0.107293002,1.3659233,21.845446,0.18616304,95.703125
54pm6nq2bup1wVMzHht0tQ,0.681,0.706,9,-10.388,1,0.0364,0.275,0.214,0.316,0.816,143.55,203825,4,12/4/2021 10:20,Ég sá mömmu kyssa jólasvein,Ruth Reginalds,https://i.scdn.co/image/ab67616d0000b273c6ae6e6f7ecffdaae687fc88,https://p.scdn.co/mp3-preview/d04928ae9ec1c1293a694c4aa756e92b16db1a80?cid=92635a7f55d045ebb6fb8dee4927d449,42,8,0.41075277,0.273906221,1.2422292,2576.742857,2375.377513,21.46523419,0.02572858,5121.944028,1.502012551,-0.014649892,0.154824461,1.3713372,43.915306,0.20832928,143.5546875
7iiP7OrzPN1JAkPKkJCThg,0.818,0.416,7,-13.45,0,0.0295,0.0434,2.86e-05,0.0615,0.85,95.99,124273,4,12/4/2021 10:20,Eitt lítið jólalag,Birgitta Haukdal,https://i.scdn.co/image/ab67616d0000b273c6ae6e6f7ecffdaae687fc88,https://p.scdn.co/mp3-preview/dc44a15082930e4d98de39a07090f85e3d52a632?cid=92635a7f55d045ebb6fb8dee4927d449,43,0,0.35863048,0.247491236,-0.5204225,2616.856762,2777.947872,21.50790573,0.022315035,5851.889614,1.036156983,0.021565971,0.109169786,1.5808247,12.607053,0.09458638,95.703125
5ENlFR4jnAutARS7mnQM6R,0.757,0.844,5,-12.766,0,0.0499,0.158,0.0,0.103,0.505,119.682,265868,4,12/4/2021 10:20,Jólahjól,Sniglabandið,https://i.scdn.co/image/ab67616d0000b2738c4968719b9175fcd94d2ac0,https://p.scdn.co/mp3-preview/145f9abbad1878723f6b68ee05da4681ed587cef?cid=92635a7f55d045ebb6fb8dee4927d449,38,0,0.40918982,0.274136389,-0.19109532,2423.243972,2414.50571,21.19468348,0.025662715,5001.094759,1.308376325,-0.00628553,0.127007924,1.2634603,39.505295,0.17874761,117.4538352
32LKwbmh6yVsWoRRF8DIvf,0.772,0.649,2,-6.411,1,0.143,0.0724,0.0,0.0761,0.824,90.072,208000,4,12/4/2021 10:20,Na Ja,Pav Dharia,https://i.scdn.co/image/ab67616d0000b27317f944d8cad77bc712348998,https://p.scdn.co/mp3-preview/4e98d76c66323992ec7e5df4b9c3d3923a16ee76?cid=92635a7f55d045ebb6fb8dee4927d449,71,3,0.41555995,0.255336434,5.7611346,2057.394752,2396.267991,21.93704881,0.011146754,4440.739814,3.096962524,0.003621034,0.077629538,1.7335677,14.320622,0.24899681,89.10290948
3krHRg6ABFuWmFUTbjZd1I,0.875,0.229,1,-8.926,1,0.0568,0.462,0.913,0.108,0.661,137.982,128667,4,12/4/2021 10:20,Lonely Love,Lost In France,https://i.scdn.co/image/ab67616d0000b2732940e40e42da6dfade2a2a36,,52,6,0.38083962,0.223019935,1.1539243,1665.924733,2219.555868,20.67950312,0.012484044,3470.045684,1.394081671,-0.044340075,0.045302447,1.6733553,4.046913,0.11348785,151.9990809
0n2moJpAEWHwaPYYjkzMDl,0.547,0.605,8,-6.755,1,0.0415,0.42,0.0,0.125,0.364,121.953,254950,4,12/4/2021 10:20,Blue & Grey,BTS,https://i.scdn.co/image/ab67616d0000b2733deb4b0115410a85afe31c29,https://p.scdn.co/mp3-preview/2a9059469af841645ac22da0a4e644ed18fe6a04?cid=92635a7f55d045ebb6fb8dee4927d449,77,8,0.38725355,0.259541985,4.9103675,2794.76602,2779.398227,20.6836868,0.037343383,6066.179985,3.377594278,-0.012038967,0.126108081,1.2961364,24.268284,0.38175127,123.046875
3QH8rQGNFX8VLbCgZ7uPTS,0.764,0.526,11,-7.355,1,0.212,0.0484,0.0,0.0718,0.588,114.91,222243,4,12/4/2021 10:20,Fly To My Room,BTS,https://i.scdn.co/image/ab67616d0000b2733deb4b0115410a85afe31c29,https://p.scdn.co/mp3-preview/178a7c05e3f026a21d2ba6ffce794d3809a1619c?cid=92635a7f55d045ebb6fb8dee4927d449,75,8,0.40986046,0.243984104,-3.8379798,3085.181406,2836.430354,21.10171162,0.04373066,6590.960145,2.157969402,-0.033293221,0.141416756,1.7869034,35.908573,0.22607368,117.4538352
2FVpOsjT1iquZ3SpCjZ9Ne,0.787,0.669,5,-4.333,0,0.0428,0.00782,0.0,0.123,0.57,104.994,202313,4,12/4/2021 10:20,Telepathy,BTS,https://i.scdn.co/image/ab67616d0000b2733deb4b0115410a85afe31c29,https://p.scdn.co/mp3-preview/e057af6f770b0a7a5b50a8152194db8e7b538282?cid=92635a7f55d045ebb6fb8dee4927d449,76,4,0.43827143,0.273542873,7.437583,2786.004269,2812.911177,20.70215918,0.03228108,6164.871055,3.446107063,0.005074765,0.10746836,1.8733969,18.545517,0.22811066,103.359375
3ndCsZfq8OVwwkz9mmZvUz,0.582,0.693,6,-5.048,1,0.0465,0.114,0.0,0.13,0.341,125.904,204800,4,12/4/2021 10:20,Stay,BTS,https://i.scdn.co/image/ab67616d0000b2733deb4b0115410a85afe31c29,https://p.scdn.co/mp3-preview/abcbd31b7da5f4eec72ca1248ef4108677c252ef?cid=92635a7f55d045ebb6fb8dee4927d449,74,2,0.3812199,0.262171824,5.0200863,3180.373735,2996.908505,20.70662462,0.040488128,6965.12455,3.431809334,-0.035587798,0.129279264,1.4505907,16.150705,0.31663597,129.1992188
54DmTIv86D3sYdiawjULQ0,0.731,0.845,8,-5.352,1,0.132,0.0132,0.0,0.0782,0.484,101.085,239722,4,12/4/2021 10:20,Dis-ease,BTS,https://i.scdn.co/image/ab67616d0000b2733deb4b0115410a85afe31c29,https://p.scdn.co/mp3-preview/0ceaed1d6b96fc04e513d10f05d1c736caf70b3f?cid=92635a7f55d045ebb6fb8dee4927d449,75,8,0.46680313,0.253833285,8.553351,2718.970065,2839.606433,20.12240586,0.024086967,6245.620567,3.850333057,0.026924552,0.091830133,1.4962444,10.368116,0.243299,103.359375
4GVwjLRT7oSsKby7Vy8EHr,0.703,0.321,4,-13.135,1,0.884,0.864,0.0,0.908,0.544,114.822,179548,4,12/4/2021 10:20,Skit,BTS,https://i.scdn.co/image/ab67616d0000b2733deb4b0115410a85afe31c29,https://p.scdn.co/mp3-preview/3c9162790df928c29c3c9cfb69fb1115f160082a?cid=92635a7f55d045ebb6fb8dee4927d449,59,1,0.37099347,0.268181077,-17.855104,2345.37599,2245.948314,21.5366539,0.030031977,4595.572211,0.520001764,-0.003807707,0.12853626,1.7058418,38.985413,0.06996063,135.9991776
0hjhA9lyFJ4wqCmOPRBz1a,0.794,0.606,1,-5.963,1,0.0892,0.0269,0.0,0.32,0.516,137.934,165217,4,12/4/2021 10:20,Говорят чо,LOVV66,https://i.scdn.co/image/ab67616d0000b273ca66d579f271bf119d4684e2,,64,3,0.35553846,0.241924549,2.3385422,3123.670983,2853.293999,23.11118332,0.025969803,6602.060078,2.830081412,-0.043683223,0.126233931,1.6477968,17.408663,0.27054244,135.9991776
6mwaAeZONHdnqokoNj7fV0,0.58,0.589,3,-5.767,0,0.0475,0.796,5.67e-06,0.0803,0.505,77.773,195448,4,12/4/2021 10:20,Warqa,Saif Amer,https://i.scdn.co/image/ab67616d0000b27339c347261c9f74d4a8d309fc,https://p.scdn.co/mp3-preview/bac8f23e472c144655b3153dd718253c5a56f614?cid=92635a7f55d045ebb6fb8dee4927d449,53,0,0.33172077,0.259144359,1.9435163,1777.740081,2096.97741,22.11094527,0.006955526,3564.428446,3.137452993,-0.030602584,0.077554709,1.5290042,17.704056,0.3939201,78.30255682
5g2Ik0WJG9rqu97nCLcQhV,0.718,0.695,7,-4.231,1,0.0378,0.217,0.0,0.396,0.837,132.166,220682,4,12/4/2021 10:20,Limousine (Feat. MINO) (Prod. GRAY),BE'O,https://i.scdn.co/image/ab67616d0000b273ff44dc02d7ac33078fbbe1cf,https://p.scdn.co/mp3-preview/e244780c5c06158f795320f9a7b71aa69c1485f9?cid=92635a7f55d045ebb6fb8dee4927d449,65,8,0.3716447,0.263178499,2.1520917,2714.863131,2795.312676,20.8141944,0.025906472,6109.188059,3.337050122,0.031710404,0.103297939,1.6966808,14.636137,0.32552105,129.1992188
1GFS1xMbcAWXf5W0tSuZev,0.549,0.793,2,-4.996,1,0.0955,0.0496,0.0,0.354,0.339,153.893,231413,4,12/4/2021 10:20,"Meeting is easy, parting is hard (Feat. Leellamarz) (Prod. TOIL)",Basick,https://i.scdn.co/image/ab67616d0000b273ff44dc02d7ac33078fbbe1cf,https://p.scdn.co/mp3-preview/c46cb501adead63dd073cf3faeb4872ec69e6a6d?cid=92635a7f55d045ebb6fb8dee4927d449,60,2,0.40905473,0.264407477,7.6302204,2551.210757,2629.136624,19.90919307,0.028347429,5493.425115,4.719458547,0.007072977,0.110781265,1.1741282,28.420975,0.52273774,151.9990809
4XI5Kdm1zdSFxdIGd9xUVT,0.699,0.671,0,-4.902,1,0.0893,0.307,1.98e-06,0.131,0.696,149.997,246600,4,12/4/2021 10:20,"gganbu (Feat. YUMDDA, ASH ISLAND) (Prod. TOIL)",KOONTA,https://i.scdn.co/image/ab67616d0000b273ff44dc02d7ac33078fbbe1cf,https://p.scdn.co/mp3-preview/8fd416dbc6b476d38db641e1e8575c82d2b27920?cid=92635a7f55d045ebb6fb8dee4927d449,53,3,0.39657938,0.241185555,3.4986362,2775.864614,2693.464172,21.46186782,0.033478227,5923.380849,3.425281916,0.051192576,0.124459565,1.7268373,29.650877,0.39028373,151.9990809
1cYDmIZtF2SGveyqhc7X1Y,0.715,0.739,1,-5.617,1,0.309,0.0458,0.0,0.0552,0.453,74.936,244703,4,12/4/2021 10:20,"MOSS (Feat. MINO, BOBBY) (Prod. MINO)",Mudd the student,https://i.scdn.co/image/ab67616d0000b273ff44dc02d7ac33078fbbe1cf,https://p.scdn.co/mp3-preview/35b39dd10b37f223bee282ac8bc6bfc294d7f329?cid=92635a7f55d045ebb6fb8dee4927d449,56,3,0.44693476,0.263216823,2.516931,2437.284954,2462.71098,20.15022446,0.0239851,5232.201695,2.964402251,0.034986578,0.102999377,1.9839252,28.512718,0.27381113,99.38401442
5oD7cKg3DRl2HFuybvVsI5,0.493,0.718,2,-5.098,1,0.32,0.0467,0.0,0.116,0.65,87.649,257973,4,12/4/2021 10:20,"Reset (Feat. Gaeko, Kid Milli) (Prod. CODE KUNST)",SINCE,https://i.scdn.co/image/ab67616d0000b273ff44dc02d7ac33078fbbe1cf,https://p.scdn.co/mp3-preview/5490640d4c8b1f03c7454a904f92a73950b027bc?cid=92635a7f55d045ebb6fb8dee4927d449,55,3,0.4007247,0.244814247,6.510132,2411.562634,2620.50317,21.25585347,0.014664012,5535.433195,4.057406681,-0.056758048,0.0856824,1.5425587,9.004869,0.34813598,117.4538352
2GyBnXC1hlCtfD81JLw473,0.726,0.798,6,-2.207,0,0.0708,0.0798,0.0,0.133,0.853,157.009,214000,4,12/4/2021 10:20,Press F5 (Feat. GRAY),Geegooin,https://i.scdn.co/image/ab67616d0000b273ff44dc02d7ac33078fbbe1cf,https://p.scdn.co/mp3-preview/47bfbbc2dea6b921df3f528cbe156e265e0e05d9?cid=92635a7f55d045ebb6fb8dee4927d449,51,4,0.3647832,0.25671427,1.4083858,2613.973609,2564.904462,22.01523675,0.028602377,5413.650598,3.623611343,-0.02750718,0.121395713,1.6040969,23.172464,0.44595245,103.359375
3PTrVhOpgCSjjbuTCF2lFz,0.387,0.444,10,-7.44,1,0.0338,0.323,0.00239,0.0955,0.389,173.779,262873,4,12/4/2021 10:20,寂寞留白 (電影《揚名立萬》推廣曲),告五人,https://i.scdn.co/image/ab67616d0000b273d2c5ee86987c8de79439d265,https://p.scdn.co/mp3-preview/a358b2dfd10ad54d5a1c03e67bf12f51ab643f49?cid=92635a7f55d045ebb6fb8dee4927d449,57,2,0.3627392,0.244119024,5.833023,1684.588425,2064.112673,22.21209349,0.007035933,3466.954036,3.558267571,-0.01525015,0.062391913,1.2239465,11.141216,0.35562885,172.265625
