country,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo_1,duration_ms,popularity,basic_kmeans_cluster,chroma,chroma_cens,mff,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_flatness,Spectral_Rolloff,poly_features,tonnetz,ZCR,onset_strength,pitch,magnitude,tempo_2,adv_kmeans_cluster,pl_count
israel,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,92,6,0.37063235,0.248972196,7.376078,2704.788753,2800.904178,21.10127946,0.027750738,6102.838097,3.796993003,-0.027775667,0.107176601,1.5048147,13.420836,0.28461888,172.265625,6,64
italy,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,92,6,0.37063235,0.248972196,7.376078,2704.788753,2800.904178,21.10127946,0.027750738,6102.838097,3.796993003,-0.027775667,0.107176601,1.5048147,13.420836,0.28461888,172.265625,6,64
japan,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,92,6,0.37063235,0.248972196,7.376078,2704.788753,2800.904178,21.10127946,0.027750738,6102.838097,3.796993003,-0.027775667,0.107176601,1.5048147,13.420836,0.28461888,172.265625,6,64
latvia,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,92,6,0.37063235,0.248972196,7.376078,2704.788753,2800.904178,21.10127946,0.027750738,6102.838097,3.796993003,-0.027775667,0.107176601,1.5048147,13.420836,0.28461888,172.265625,6,64
lithuania,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,92,6,0.37063235,0.248972196,7.376078,2704.788753,2800.904178,21.10127946,0.027750738,6102.838097,3.796993003,-0.027775667,0.107176601,1.5048147,13.420836,0.28461888,172.265625,6,64
luxembourg,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,92,6,0.37063235,0.248972196,7.376078,2704.788753,2800.904178,21.10127946,0.027750738,6102.838097,3.796993003,-0.027775667,0.107176601,1.5048147,13.420836,0.28461888,172.265625,6,64
malaysia,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,92,6,0.37063235,0.248972196,7.376078,2704.788753,2800.904178,21.10127946,0.027750738,6102.838097,3.796993003,-0.027775667,0.107176601,1.5048147,13.420836,0.28461888,172.265625,6,64
mexico,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,92,6,0.37063235,0.248972196,7.376078,2704.788753,2800.904178,21.10127946,0.027750738,6102.838097,3.796993003,-0.027775667,0.107176601,1.5048147,13.420836,0.28461888,172.265625,6,64
morocco,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,92,6,0.37063235,0.248972196,7.376078,2704.788753,2800.904178,21.10127946,0.027750738,6102.838097,3.796993003,-0.027775667,0.107176601,1.5048147,13.420836,0.28461888,172.265625,6,64
netherlands,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,92,6,0.37063235,0.248972196,7.376078,2704.788753,2800.904178,21.10127946,0.027750738,6102.838097,3.796993003,-0.027775667,0.107176601,1.5048147,13.420836,0.28461888,172.265625,6,64
new_zealand,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,92,6,0.37063235,0.248972196,7.376078,2704.788753,2800.904178,21.10127946,0.027750738,6102.838097,3.796993003,-0.027775667,0.107176601,1.5048147,13.420836,0.28461888,172.265625,6,64
nicaragua,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,92,6,0.37063235,0.248972196,7.376078,2704.788753,2800.904178,21.10127946,0.027750738,6102.838097,3.796993003,-0.027775667,0.107176601,1.5048147,13.420836,0.28461888,172.265625,6,64
norway,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,92,6,0.37063235,0.248972196,7.376078,2704.788753,2800.904178,21.10127946,0.027750738,6102.838097,3.796993003,-0.027775667,0.107176601,1.5048147,13.420836,0.28461888,172.265625,6,64
panama,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,92,6,0.37063235,0.248972196,7.376078,2704.788753,2800.904178,21.10127946,0.027750738,6102.838097,3.796993003,-0.027775667,0.107176601,1.5048147,13.420836,0.28461888,172.265625,6,64
paraguay,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,92,6,0.37063235,0.248972196,7.376078,2704.788753,2800.904178,21.10127946,0.027750738,6102.838097,3.796993003,-0.027775667,0.107176601,1.5048147,13.420836,0.28461888,172.265625,6,64
peru,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,92,6,0.37063235,0.248972196,7.376078,2704.788753,2800.904178,21.10127946,0.027750738,6102.838097,3.796993003,-0.027775667,0.107176601,1.5048147,13.420836,0.28461888,172.265625,6,64
philippines,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,92,6,0.37063235,0.248972196,7.376078,2704.788753,2800.904178,21.10127946,0.027750738,6102.838097,3.796993003,-0.027775667,0.107176601,1.5048147,13.420836,0.28461888,172.265625,6,64
poland,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,92,6,0.37063235,0.248972196,7.376078,2704.788753,2800.904178,21.10127946,0.027750738,6102.838097,3.796993003,-0.027775667,0.107176601,1.5048147,13.420836,0.28461888,172.265625,6,64
portugal,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,92,6,0.37063235,0.248972196,7.376078,2704.788753,2800.904178,21.10127946,0.027750738,6102.838097,3.796993003,-0.027775667,0.107176601,1.5048147,13.420836,0.28461888,172.265625,6,64
romania,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,92,6,0.37063235,0.248972196,7.376078,2704.788753,2800.904178,21.10127946,0.027750738,6102.838097,3.796993003,-0.027775667,0.107176601,1.5048147,13.420836,0.28461888,172.265625,6,64
russia,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,92,6,0.37063235,0.248972196,7.376078,2704.788753,2800.904178,21.10127946,0.027750738,6102.838097,3.796993003,-0.027775667,0.107176601,1.5048147,13.420836,0.28461888,172.265625,6,64
saudi_arabia,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,92,6,0.37063235,0.248972196,7.376078,2704.788753,2800.904178,21.10127946,0.027750738,6102.838097,3.796993003,-0.027775667,0.107176601,1.5048147,13.420836,0.28461888,172.265625,6,64
singapore,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,92,6,0.37063235,0.248972196,7.376078,2704.788753,2800.904178,21.10127946,0.027750738,6102.838097,3.796993003,-0.027775667,0.107176601,1.5048147,13.420836,0.28461888,172.265625,6,64
slovakia,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,92,6,0.37063235,0.248972196,7.376078,2704.788753,2800.904178,21.10127946,0.027750738,6102.838097,3.796993003,-0.027775667,0.107176601,1.5048147,13.420836,0.28461888,172.265625,6,64
south_africa,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,92,6,0.37063235,0.248972196,7.376078,2704.788753,2800.904178,21.10127946,0.027750738,6102.838097,3.796993003,-0.027775667,0.107176601,1.5048147,13.420836,0.28461888,172.265625,6,64
south_korea,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,92,6,0.37063235,0.248972196,7.376078,2704.788753,2800.904178,21.10127946,0.027750738,6102.838097,3.796993003,-0.027775667,0.107176601,1.5048147,13.420836,0.28461888,172.265625,6,64
spain,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,92,6,0.37063235,0.248972196,7.376078,2704.788753,2800.904178,21.10127946,0.027750738,6102.838097,3.796993003,-0.027775667,0.107176601,1.5048147,13.420836,0.28461888,172.265625,6,64
sweden,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,92,6,0.37063235,0.248972196,7.376078,2704.788753,2800.904178,21.10127946,0.027750738,6102.838097,3.796993003,-0.027775667,0.107176601,1.5048147,13.420836,0.28461888,172.265625,6,64
switzerland,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,92,6,0.37063235,0.248972196,7.376078,2704.788753,2800.904178,21.10127946,0.027750738,6102.838097,3.796993003,-0.027775667,0.107176601,1.5048147,13.420836,0.28461888,172.265625,6,64
taiwan,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,92,6,0.37063235,0.248972196,7.376078,2704.788753,2800.904178,21.10127946,0.027750738,6102.838097,3.796993003,-0.027775667,0.107176601,1.5048147,13.420836,0.28461888,172.265625,6,64
thailand,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,92,6,0.37063235,0.248972196,7.376078,2704.788753,2800.904178,21.10127946,0.027750738,6102.838097,3.796993003,-0.027775667,0.107176601,1.5048147,13.420836,0.28461888,172.265625,6,64
ukraine,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,92,6,0.37063235,0.248972196,7.376078,2704.788753,2800.904178,21.10127946,0.027750738,6102.838097,3.796993003,-0.027775667,0.107176601,1.5048147,13.420836,0.28461888,172.265625,6,64
uae,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,92,6,0.37063235,0.248972196,7.376078,2704.788753,2800.904178,21.10127946,0.027750738,6102.838097,3.796993003,-0.027775667,0.107176601,1.5048147,13.420836,0.28461888,172.265625,6,64
united_kingdom,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,92,6,0.37063235,0.248972196,7.376078,2704.788753,2800.904178,21.10127946,0.027750738,6102.838097,3.796993003,-0.027775667,0.107176601,1.5048147,13.420836,0.28461888,172.265625,6,64
united_states,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,92,6,0.37063235,0.248972196,7.376078,2704.788753,2800.904178,21.10127946,0.027750738,6102.838097,3.796993003,-0.027775667,0.107176601,1.5048147,13.420836,0.28461888,172.265625,6,64
vietnam,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,92,6,0.37063235,0.248972196,7.376078,2704.788753,2800.904178,21.10127946,0.027750738,6102.838097,3.796993003,-0.027775667,0.107176601,1.5048147,13.420836,0.28461888,172.265625,6,64
global,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
australia,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
austria,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
belgium,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
bolivia,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
brazil,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
bulgaria,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
canada,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
colombia,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
costa_rica,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
czech_republic,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
denmark,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
dominican_republic,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
ecuador,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
egypt,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
el_salvador,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
estonia,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
finland,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
france,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
germany,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
greece,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
guatemala,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
honduras,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
hong_kong,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
hungary,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
iceland,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
india,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
indonesia,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
ireland,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
israel,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
italy,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
latvia,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
lithuania,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
luxembourg,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
malaysia,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
morocco,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
netherlands,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
new_zealand,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
nicaragua,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
norway,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
panama,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
peru,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
philippines,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
poland,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
portugal,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
romania,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
russia,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
saudi_arabia,0.741,0.691,10,-7.395,0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353,90,2,0.5010787,0.229876731,3.85115,2936.922088,2847.254998,20.76784877,0.036877837,6384.803059,2.731199914,-0.017314413,0.118823922,1.4881753,22.163973,0.18758991,151.9990809,1,62
